image_id,brightness,contrast,colorfulness,sharpness,quality_factor,bitrate,hxw,deep_feature,,Optimal_Score
4079839829,0.65807138,0.256279276,0.227174741,9.177124049,97,0.486283416,18781428,3,,
4080245276,0.041023509,0.095775537,0.126985199,7.227685541,97,0.09218124,2943766,58,,
4080731983,0.393352818,0.333110439,0.235587037,12.24499259,99,0.630019227,7789184,163,,
4081025902,0.1137194,0.118053123,0.290098579,9.639214792,98,0.424455959,6348928,177,,
4081293153,0.329187948,0.244007356,0.383004526,13.33868698,99,0.581111793,5629824,194,,
4083824869,0.195767347,0.205612235,0.270930765,17.75085017,97,0.491101309,14625792,171,,
4084687519,0.388757281,0.319561155,0.467456721,14.84736199,99,0.525137556,5391264,39,,
4085075628,0.378194594,0.274473895,0.468326666,14.59129833,90,0.405093178,6134700,31,,
4086204414,0.036197238,0.088244759,0.03263709,8.387037624,92,0.029817708,3145728,58,,
4087443308,0.747050386,0.162073458,0.088574495,13.40351369,100,0.893114119,10132200,85,,
4088500384,0.646133265,0.224242118,0.328182258,7.277299969,99,0.780218566,16665000,58,,
4089514101,0.442653582,0.208383627,0.46014017,15.45980636,100,0.925097777,13148320,113,,
4091583861,0.454397232,0.37907865,0.15511432,10.67617287,85,0.191920033,7375872,29,,
4092627138,0.703779623,0.097006934,0.315188024,15.43713063,91,0.084845714,3150000,185,,
4094774604,0.130822725,0.12563041,0.243104008,9.236525989,85,0.120442708,3145728,171,,
4094850958,0.27353796,0.207968115,0.354811567,6.714886262,98,0.406469428,4153344,4,,
4095160762,0.182526866,0.282902479,0.230148815,16.60341357,99,0.471581799,11718000,187,,
4095383312,0.170127716,0.272248595,0.277284981,8.132966528,96,0.297930305,3871488,102,,
4095785910,0.128703443,0.156458418,0.362440111,16.31516907,95,0.216691902,14033152,108,,
4098700616,0.701275826,0.199143408,0.352383385,16.3609659,99,0.801354964,10036224,93,,
4099198318,0.201453239,0.093119313,0.212306196,9.45953449,94,0.240206923,5849506,75,,
4100096331,0.289468967,0.245638484,0.238077745,6.503034406,100,0.552995674,6409068,111,,
4100631766,0.209675362,0.301417962,0.334610748,8.299697718,98,0.208942493,11040680,58,,
4103115026,0.143898316,0.222192577,0.277676259,5.716905881,99,0.424903581,5947392,58,,
4103158795,0.615847616,0.359377446,0.057901794,15.14458813,99,0.367145562,8111104,172,,
4106514523,0.638377478,0.129577838,0.45904401,18.00963488,99,0.63777176,5294080,19,,
4106517753,0.205734921,0.18958167,0.293998283,18.39276165,99,0.562729836,10360358,48,,
4107362083,0.412940822,0.189282966,0.331816328,18.62885247,100,0.935159817,8185344,98,,
4107566763,0.731103042,0.21610504,0,16.66893805,99,0.394391184,14649551,146,,
4109408743,0.399882996,0.331644195,0.299767455,18.90732324,99,0.440855939,14033152,30,,
4110400471,0.751685323,0.216995044,0.275736835,22.16532538,80,0.109166667,4915200,108,,
4112798557,0.546993764,0.249118296,0.371497672,21.24709754,93,0.541179044,9048484,120,,
4113272660,0.598564956,0.369416945,0.188651378,21.56011729,99,0.563927151,3830400,157,,
4113685341,0.342016538,0.225752352,0.083654978,6.166209834,97,0.323569469,13124640,148,,
4114019902,0.443653585,0.321210366,0.244507515,21.56879651,93,0.984630995,2939243,13,,
4114743309,0.549625526,0.360465438,0.06505219,23.12279271,84,0.157668202,5085312,146,,
4122173034,0.344494616,0.176308149,0.35308877,10.91184274,99,0.657958484,9275224,69,,
4124391067,0.159790508,0.112624542,0.314940838,5.988848106,90,0.255960982,5038848,58,,
4124667437,0.816950537,0.103142368,0.207150324,8.895981803,98,0.385843621,7962624,164,,
4125943270,0.559260673,0.154265737,0.112147486,22.217423,97,0.412634224,10393408,170,,
4126410943,0.662687248,0.085205512,0.444618258,8.459599924,77,0.057121929,1299676,123,,
4127387822,0.388195384,0.15065569,0.297163759,17.58224003,99,0.953524497,14295897,104,,
4127400247,0.342824027,0.070128651,0.031315929,5.638110854,75,0.051061947,1157120,32,,
4128658349,0.283629805,0.192916133,0.282072814,19.87958675,77,0.234226286,8147712,93,,
4130373740,0.262601046,0.150421661,0.223505491,7.788321216,97,0.246231878,9411263,95,,
4131278870,0.398009968,0.08264822,0.353764565,12.81310783,95,0.502442667,8640000,43,,
4132558989,0.142798799,0.246903898,0.141217239,24.94922562,79,0.366210938,1048576,121,,
4132747677,0.441550037,0.272173781,0.381926791,14.30652635,100,0.801770213,6016000,83,,
4135617147,0.591721538,0.306783695,0.031627719,24.57521716,99,0.534679706,7648404,60,,
4136576616,0.257904162,0.370435577,0.034762767,17.57467842,99,0.565631719,10195977,26,,
4137012282,0.494552358,0.284503521,0,10.28472043,81,0.063737462,13688151,15,,
4138608778,0.705699188,0.317361635,0.011328081,24.78214786,94,0.449298344,2149200,19,,
4139461254,0.415905223,0.259095522,0.386087565,13.95040679,99,0.723015537,10616060,141,,
4139991387,0.279044566,0.370167617,0.17362277,20.28994243,99,0.379259259,5308416,199,,
4141916319,0.2207692,0.143401804,0.366052253,15.59339474,99,0.78300943,975600,63,,
4142709624,0.757871434,0.171457071,0.23673086,14.58763841,97,0.310796765,10830000,130,,
4142940823,0.267628274,0.221592032,0.393858837,18.57986637,98,0.519185152,3393024,69,,
4143454418,0.127779851,0.068239967,0.23937107,10.61803425,90,0.058662627,12166656,58,,
4143494301,0.122450665,0.173300975,0.027285661,8.963715193,94,0.208309722,6845880,42,,
4144540155,0.248549226,0.378998477,0.040502388,12.32611211,99,0.323333489,12972068,178,,
4146534497,0.465627155,0.244306615,0.372811533,8.872639179,96,0.633514667,1920000,83,,
4147791219,0.255226878,0.303940533,0.212810454,21.88068053,100,0.716067227,1596146,48,,
4149241552,0.302001878,0.32835865,0.429728157,18.07280257,95,0.739403229,12309440,21,,
4149265699,0.455121161,0.31715457,0.18307158,10.99317244,100,0.805925926,7962624,68,,
4149460224,0.551212098,0.27815421,0.415410086,8.47651034,99,0.507768595,4708352,157,,
4151017008,0.181451449,0.080295378,0.457870799,16.50667284,99,0.394931129,10036224,167,,
4151551954,0.324470944,0.282933953,0.434898661,13.40979358,100,0.975784196,1235788,66,,
4154530402,0.80950306,0.1420931,0.153273301,17.45900257,99,0.529883309,10923423,17,,
4155484757,0.513027655,0.363351933,0.241195186,15.0734364,99,0.811614815,1080000,83,,
4156345687,0.397384964,0.082523799,0.438313152,14.98168274,77,0.050096929,10036224,123,,
4156534842,0.361379731,0.374646929,0.403820027,16.15938413,94,0.377560238,3471552,166,,
4156652933,0.189228424,0.137522503,0.232730336,13.10024182,99,0.627710014,8185344,162,,
4157144630,0.215627365,0.188605934,0.401485204,15.77469355,99,0.430454035,10036224,156,,
4157443022,0.387910791,0.259703469,0.342998237,23.63986329,97,0.824166667,1228800,165,,
4157689684,0.309304586,0.175642133,0.434887066,12.72864808,100,0.965450952,7504949,129,,
4158327759,0.511918371,0.369868477,0.130225978,17.62194544,98,0.402767065,6690816,83,,
4162089194,0.351806177,0.287901307,0.180274168,17.98562768,97,0.262345285,17026926,40,,
4162338388,0.489890389,0.291017125,0.172003493,24.2476027,94,0.542653027,3053056,124,,
4163479239,0.122896376,0.139407802,0.293644442,8.189782859,95,0.270600959,10036224,95,,
4164273130,0.473341055,0.31535161,0.375777194,16.30972344,100,0.556602766,3692416,176,,
4167140049,0.230054065,0.219390494,0.321530851,12.41799925,100,0.653774316,946039,191,,
4167190092,0.258144338,0.146676,0.424888585,6.24345389,93,0.2173166,10036224,127,,
4167198294,0.114448483,0.067014803,0.109145757,10.57795588,84,0.255859375,3145728,27,,
4167927417,0.609129962,0.190395842,0.14486861,6.137642097,100,0.616403482,18031867,18,,
4169148705,0.706387783,0.359451417,0.068198123,19.88637007,91,0.083850579,5629824,98,,
4169643886,0.246371325,0.288464315,0.312144907,11.95190203,99,0.802817374,12212224,98,,
4170535749,0.651077999,0.130430251,0.289965604,9.736331962,96,0.438957476,8957952,197,,
4171644754,0.121787711,0.120645154,0.25703455,14.63839983,99,0.641355741,14501888,56,,
4172438232,0.698721618,0.290860271,0.326962619,15.67097736,97,0.33460898,8147712,195,,
4172609703,0.546661424,0.236364817,0.196836123,8.709357104,95,0.738576038,12252240,158,,
4172859607,0.426682013,0.319206595,0.306396854,14.61485687,99,0.757304889,2160000,57,,
4172951303,0.359475635,0.295030081,0.25345615,17.43715564,99,0.95148563,2160000,49,,
4174114328,0.680077292,0.311167635,0.136352436,20.8759851,99,0.951918639,6410960,19,,
4174901273,0.372217919,0.167660005,0.454604864,8.072545008,99,0.396720551,5629824,189,,
4175024777,0.092139916,0.060966752,0.020447164,10.01903905,98,0.3584,4915200,129,,
4176378029,0.445868339,0.204391071,0.22130549,5.65098211,99,0.631854033,10388611,18,,
4178406108,0.776234559,0.333005776,0.03271404,7.527442425,85,0.07905299,5038848,73,,
4178432884,0.165453533,0.195596858,0.087694919,21.27759536,99,0.92274688,1500000,140,,
4178645830,0.297581806,0.28870218,0.418495866,18.24629207,99,0.951200907,1918125,147,,
4180311266,0.450423825,0.24395612,0.312381109,21.25350307,95,0.772984529,2238273,133,,
4182412787,0.073890861,0.076717524,0.03850583,7.536415017,90,0.163403093,12000000,129,,
4182428810,0.061805211,0.145780052,0.040601716,12.76395517,96,0.273553355,9621252,6,,
4183330908,0.175543243,0.132028409,0.223186188,20.20422307,99,0.722407487,4789957,72,,
4184866542,0.786004674,0.276945767,0.20653259,13.33754436,89,0.199457594,4153344,17,,
4185039279,0.646834267,0.330193265,0.047613291,17.695436,100,0.789895736,6040064,40,,
4186216137,0.263920664,0.334610599,0.150332235,13.21508323,99,0.78521837,8640000,34,,
4186428624,0.289034981,0.290822073,0.265303319,17.55921177,99,0.676770796,14564184,194,,
4187118157,0.604766821,0.186282786,0.204282137,19.42922661,99,0.908340407,12929130,155,,
4187182991,0.615792099,0.278378577,0.410781255,18.19087857,93,0.375466667,1440000,24,,
4190943330,0.188305373,0.214996546,0.157724876,10.13136624,99,0.533603764,19041660,94,,
4191882783,0.767442302,0.269270988,0.016219746,11.41552111,100,0.725950549,9980928,97,,
4193122125,0.498101278,0.342417367,0.011406998,24.42360719,85,0.563623268,2232504,116,,
4193696727,0.145230631,0.159059284,0.306580341,12.94026031,99,0.357458079,6189524,159,,
4193794378,0.071212968,0.128228003,0.114015484,6.251341948,97,0.28545911,7750656,177,,
4194035905,0.522101466,0.069022123,0.1691916,18.97633867,99,0.928231887,13668750,101,,
4194428227,0.339337019,0.218232955,0.26581729,21.83085875,99,0.52782117,19468800,93,,
4195621541,0.341183734,0.294211565,0.332550715,12.55889632,100,0.446992574,17124680,66,,
4195632386,0.342648514,0.363814566,0.237704573,11.99579149,71,0.110207684,888272,177,,
4196095816,0.223913769,0.256543401,0.008803286,23.80559909,83,0.32,7077888,39,,
4196316000,0.362295061,0.236272296,0.354837552,6.64486133,75,0.129947917,786432,102,,
4198235482,0.24324352,0.346470074,0.006656144,6.954828937,99,0.258892754,5629824,129,,
4199130600,0.518184138,0.348597841,0.276031881,22.92240419,100,0.804389035,6895876,19,,
4201007649,0.295681419,0.202858736,0.167158073,15.53170717,99,0.831997777,10939500,69,,
4201088382,0.364192728,0.381926468,0.193201329,19.52902206,97,0.340079949,14553280,155,,
4202847613,0.652098217,0.069887127,0.168970445,5.674009511,95,0.297580653,5038848,129,,
4204561283,0.201638914,0.237418329,0.201811415,6.122114092,95,0.190654206,4382720,11,,
4206004485,0.192641976,0.196129051,0.319901518,6.89274708,90,0.052227811,10077696,51,,
4206098907,0.473300111,0.235648207,0.417561806,8.087784368,94,0.360010161,5038848,102,,
4207059536,0.370686542,0.241036874,0.406483301,10.00629855,100,1.001159138,1707200,163,,
4210559322,0.247380445,0.33707032,0.262828157,6.598565674,98,0.26607353,15054336,188,,
4210983675,0.406909811,0.21912729,0.356181487,11.44093536,96,0.30046799,7468192,140,,
4211408239,0.267125082,0.115685,0.277619048,8.566758055,85,0.112409432,6112512,12,,
4213244648,0.666500411,0.374497263,0,24.15107852,94,0.315479149,6016000,125,,
4213334951,0.169285743,0.08654682,0.04749022,6.956924573,90,0.045084444,2160000,58,,
4213592284,0.140878401,0.195070853,0.088318099,15.69413071,94,0.273146886,17428480,69,,
4214550696,0.756489676,0.32689253,0.06358454,19.95486988,99,0.807421633,5038848,192,,
4214561622,0.618869053,0.364676675,0.062611949,12.64532937,85,0.0717008,6112512,93,,
4214814193,0.744558264,0.243276308,0.091178212,21.62283391,99,0.500811655,8856576,8,,
4215055375,0.726495816,0.310886296,0.14975962,5.958326047,85,0.085093961,7015680,56,,
4215952664,0.21881076,0.198232563,0.160437089,15.73543329,99,0.722856,7717200,172,,
4216117221,0.197924221,0.161172784,0.296887415,7.18932181,90,0.1671626,3871488,26,,
4217228822,0.501163798,0.229316911,0.457063493,7.681232939,99,0.412420937,18585600,100,,
4217243298,0.180866035,0.105889606,0.438859385,16.75837693,96,0.678738744,6164107,147,,
4217551619,0.317395334,0.298840445,0.199876665,23.40472814,93,0.783854167,786432,117,,
4220863406,0.342916149,0.30002919,0.186088767,11.28957332,100,1.005698723,6016000,168,,
4222055381,0.303724729,0.210188573,0.417318244,18.05353774,100,0.94342054,9980928,12,,
4223697086,0.524641852,0.208485782,0.302824873,9.114264697,99,0.848208208,4091904,34,,
4224633098,0.246414473,0.141741252,0.40906706,17.54090654,99,0.531351584,7420032,25,,
4228738752,0.22192737,0.229587509,0.338333173,12.08754622,99,0.689367144,8548416,193,,
4229929371,0.429052849,0.320940951,0.344354029,21.28833554,98,0.509361871,5167104,83,,
4231049527,0.756045358,0.31142436,0.141520233,13.51943846,99,0.761783559,10722740,164,,
4232014784,0.0557097,0.059311826,0.422679375,6.614205869,100,0.253998875,3184896,177,,
4232963375,0.808466332,0.103690751,0.375523109,15.58766559,95,0.638976,1920000,33,,
4233571199,0.607873989,0.256782049,0.071934301,22.92244222,99,0.794168271,11830290,8,,
4234199993,0.257252847,0.247066692,0.391404583,14.79390331,94,0.165130843,11239448,171,,
4236326911,0.075700117,0.100231811,0.071396941,9.241484382,85,0.048340426,6016000,98,,
4236329723,0.061728549,0.071287537,0.056238775,5.694160431,85,0.042212766,6016000,6,,
4236732050,0.22056065,0.20918466,0.382035138,16.74839099,88,0.228145288,10249278,30,,
4237536969,0.464805079,0.095015502,0.278224865,15.10686036,100,0.704512,1920000,135,,
4239274380,0.210388258,0.187704172,0.417670346,9.362894799,100,0.929763004,9980928,76,,
4239526963,0.289579136,0.38202616,0.39016747,13.83768398,100,0.220999214,9157280,176,,
4240173491,0.483473546,0.249442866,0.404340733,17.94694701,99,0.849799225,6601420,5,,
4240917469,0.122407522,0.206429759,0.046406755,16.89761848,98,0.407083745,14501888,35,,
4241084648,0.224539979,0.161808141,0.476247425,6.143885283,85,0.063148936,6016000,96,,
4242548000,0.364161014,0.340267662,0.329200997,21.49781362,83,0.156893004,3981312,130,,
4243451745,0.705632976,0.223478264,0.097745416,18.2431473,80,0.166353653,19288080,162,,
4243562466,0.565662463,0.24264286,0.35870724,11.30054365,85,0.098738975,9675936,5,,
4243875190,0.190172318,0.186683479,0.463137096,19.68483864,98,0.449917502,3635730,198,,
4244098975,0.124882612,0.08277817,0.093845821,16.21719294,99,0.782936747,1500000,64,,
4244935320,0.702222601,0.21403784,0.233047379,13.20609659,99,0.550646832,18585600,80,,
4245591001,0.194793397,0.211129311,0.205082147,22.45015089,99,0.932153622,8425472,155,,
4246091470,0.757025406,0.381136778,0.040369229,14.10272984,85,0.056340426,6016000,56,,
4246274521,0.586275236,0.148541892,0.374471482,16.00160477,100,0.8979173,18801368,66,,
4246970583,0.190513169,0.156837706,0.221687411,8.568606412,94,0.267666396,13280235,129,,
4247073360,0.644638188,0.235256803,0.049309948,6.025110684,96,0.258513324,10951680,65,,
4248616737,0.280555147,0.168006672,0.42180383,6.854348057,97,0.150969061,9515520,164,,
4250403356,0.350197107,0.198639964,0.437565219,7.277060643,76,0.071523314,10036224,9,,
4251971063,0.50837266,0.119100221,0.416639181,11.59617951,99,0.608192752,2758536,25,,
4252517673,0.328293779,0.224646199,0.463415294,13.53823224,99,0.577558042,11310774,15,,
4252888669,0.216889171,0.182285504,0.229541572,12.49358829,94,0.17286378,14436864,179,,
4253075090,0.474216366,0.373327987,0.254051255,21.28661451,94,0.266998519,9072000,179,,
4254945684,0.080822927,0.166834581,0.23838228,7.396270421,95,0.051423324,10036224,160,,
4255841453,0.395879648,0.318667848,0.19716841,9.075113653,99,0.475823911,15470016,34,,
4255843674,0.447723738,0.376471786,0.248824373,20.8878496,96,0.461741242,8856576,91,,
4256128407,0.17656824,0.100996727,0.183942342,8.837159007,99,0.604678827,3000000,75,,
4257293580,0.432671499,0.368348804,0.01125925,5.932691562,99,0.229222385,17474560,58,,
4258180825,0.625782846,0.361122615,0.173067991,23.45982688,85,0.158295787,8147712,131,,
4258446622,0.418482473,0.234047967,0.44084818,9.750500787,98,0.685579106,7601490,182,,
4258644297,0.633061537,0.222060611,0.27478773,20.83533015,95,0.54281701,9793872,44,,
4259043215,0.6322036,0.374102714,0.070970992,20.30758578,99,0.487206859,12719616,108,,
4259140344,0.320441724,0.120717975,0.359340125,9.237674079,99,0.698527425,10688000,100,,
4259335567,0.170777774,0.066417585,0.119231546,11.56926719,85,0.092773438,3145728,148,,
4260146768,0.735360618,0.299211775,0.050628542,23.62402438,99,0.76962116,3896628,130,,
4261186099,0.242999183,0.202591181,0.160583947,9.587773572,99,0.314059726,9515520,89,,
4262472308,0.257947316,0.160459507,0.384621823,19.23421742,74,0.189866667,1920000,45,,
4263025475,0.465841954,0.276472591,0.256915756,22.79539482,94,0.509069411,1786224,68,,
4264601430,0.294942935,0.15103762,0.302156289,14.33087571,94,0.149830818,15746400,14,,
4265829347,0.586229796,0.326698606,0.064133752,20.00674921,99,0.761382254,14598325,161,,
4265877256,0.325111208,0.364595925,0.16035535,14.46798956,99,0.834788287,10036224,148,,
4268587808,0.492868872,0.307210455,0.428441247,20.92340262,90,0.339488288,10656000,52,,
4270305165,0.166595096,0.144710525,0.225511376,12.65608384,99,0.804806867,1118400,155,,
